0.087674719,-0.044430756,0.048819909,-0.066297866,0.040727954,0.056244984,0.00357665,-0.13131003,-0.07504389,-0.023193932,-0.017179221,0.009613435,0.087435447,0.00357665,-0.083111102,0.015390914,-0.084394289,0.00357665,0.100188185,-0.135140705,-0.038297126,-0.016575341,0.088009221,0.030517785,-0.011527569,-0.008482836,-0.04357609,-0.01487804,2.615227235,-0.060733945,0.094287008,-0.041190814,-0.225008865,-0.284519221,-0.016624311,-0.066018523,2.755673246,-0.025820009,0.296660744,-0.013950669,-0.046332358,0.276832284,-0.018238707,0.003156139,-0.056380462,-0.019144733,-0.038721955,0.016517486,0.324262711,0.049101882,-0.036869209,-0.049657064,-0.053583892,-0.053772619,2.286597943,0.185029063,0.050047466,-0.097219665,-0.102445814,-0.089018686,-0.070224282,-0.043741166,-0.224887933,-0.056868263,0
0.091938972,-0.036019156,0.054123125,-0.086989744,0.037415362,0.026338413,0.005079833,-0.200124921,-0.05633266,-0.023408455,-0.015371458,-0.048730721,0.082308144,0.005079833,-0.074494725,-0.075951618,-0.212479624,0.005079833,0.101791066,0.88347954,-0.035706897,-0.010160025,0.08991308,0,-0.015624942,-0.09784175,-0.035671951,1.524528374,-0.663165146,-0.047556675,0.095907147,-0.038777959,-0.311270135,-0.040784326,-0.018097541,-0.067400699,0,-0.026064025,0.269215346,-0.167373387,-0.045736786,0.342085624,0.286444325,0.157717466,-0.058697167,-0.108318172,-0.006134296,0.0359237,0.420857599,0.022568939,-0.028391548,-0.044793785,-0.043456161,-0.043647552,-0.055733044,0.181834115,0.052274912,-0.140329917,-0.103455909,-0.093775136,-0.084939024,-0.037690147,-0.315589661,-0.035929692,0
0.11161325,-0.022319646,0.039779829,-0.16569963,0.03440955,0.026338413,0.01396578,-0.315140775,-0.06936745,-0.029297195,-0.007199991,0.002285736,0.135756399,0.01396578,-0.068949012,-0.112773784,-0.326270441,0.01396578,0.15404002,0.544449404,-0.035721176,0.000118804,0.131549112,0,-0.019594366,-0.134360315,-0.03589303,-0.085722467,0.334492715,-0.034571236,0.150005974,-0.034064154,-0.400925228,-0.197684887,0.002424585,-0.080441223,-0.152443801,-0.02553254,0.757205927,-0.104677238,-0.045293677,0.65257639,0.164743027,0.084642735,-0.056666448,-0.13415221,-0.008548054,0.056289583,0.700700646,-0.214373233,-0.029674306,-0.035293926,-0.054254156,-0.053900722,-0.028494184,0.76195919,0.091062118,-0.290131153,0.261333174,-0.092836307,-0.079588352,-0.031093133,-0.37644143,-0.057736115,0
0.028429466,-0.049474083,0.053181916,0.02365629,0.044424517,0.037883543,-0.023938951,-0.021120621,-0.077773654,-0.02110978,-0.042128247,-0.136520316,0.0424749,-0.023938951,-0.063085923,-0.141560238,0.040541406,-0.023938951,0.051733959,0.696405597,-0.034598839,-0.035142819,0.052421986,-0.022782348,-0.008961474,-0.140510237,-0.043623108,0.005428398,0.735881064,-0.058516178,0.045311085,-0.041429259,-0.213605621,-0.303437394,-0.035090288,-0.07886541,0,-0.023765177,0.13766882,-0.083555694,-0.045495646,0.134575631,0.219397583,0.117491792,-0.05973313,-0.008573202,-0.01627362,-0.02060936,0.174181259,0.172031484,-0.041843739,-0.050137693,-0.053448595,-0.053640108,0.06761238,-0.143881135,0.025168144,0.019749603,-0.103455909,-0.093300315,-0.082243163,-0.042815575,-0.242121083,-0.057602452,0
0.081091747,-0.028098122,0.037155492,-0.195677619,0.033247739,0.040767515,-0.007362595,-0.275280435,-0.07447658,-0.026784605,-0.027098086,-0.124345563,0.059605065,-0.007362595,-0.052768129,-0.177050131,-0.287142229,-0.007362595,0.079133285,0.177105868,0,-0.019534227,0.085240537,-0.020094021,-0.015948557,-0.161958772,-0.043580124,-0.080075594,-0.003388498,-0.046762445,0.073005415,-0.03663712,-0.360267235,-0.308707974,-0.019567022,-0.069797805,-0.108425524,-0.027978161,0.273328084,-0.112389249,-0.044253068,0.255955587,0.079179637,0.054819199,-0.057635729,-0.145875161,-0.028097052,0.017566774,0.341593365,-0.1543537,-0.023834124,-0.040479524,-0.053817146,-0.053856638,-0.049768774,0.247427363,0.058544723,-0.119411804,-0.038125252,-0.091267394,-0.076708557,-0.032823256,-0.362985287,-0.056684403,0
0.101442733,-0.036154726,0.046252213,-0.126253844,0.02562789,0.026338413,0.009118104,-0.19759649,-0.047022095,-0.023281443,-0.011350855,-0.020125764,0.075950288,0.009118104,-0.077254218,-0.052484908,-0.210904804,0.009118104,0.095715028,1.323684416,-0.031444586,-0.003944481,0.085128545,0,-0.011723609,-0.075043499,-0.038664474,0.033216689,0.263138016,-0.050670229,0.091191161,-0.040448795,-0.256552021,0.002699716,-0.005070893,-0.058086038,-0.053975351,-0.025586022,0.342593102,-0.16944589,-0.046089013,0.32783992,0.101456919,-0.113250009,-0.059244499,-0.240240098,0.009602019,0.047902752,0.409169483,-0.048194663,-0.02981963,-0.048161353,-0.053015215,-0.053160175,-0.019810829,0.269065873,0.055644363,-0.130154933,-0.091379922,-0.094606405,-0.039770924,-0.04232325,-0.250684083,-0.054963868,0
0.043161291,-0.025707486,0.041358766,-0.182717438,0.035104921,0.026338413,-0.020717796,-0.293006199,-0.055157993,-0.027824098,-0.036878747,-0.185978208,0.176327354,-0.020717796,-0.085854369,0.06020672,-0.304546006,-0.020717796,0.047141518,0.192815238,-0.048003915,-0.056910416,0.053202195,0,-0.018645221,0.114265259,-0.043708592,0.117250669,-0.679732225,-0.039641286,0.089771969,-0.020997033,-0.493305076,-0.235034502,-0.05205642,-0.066225516,0,-0.03048,-0.166083328,-0.175296959,-0.046366754,-0.18966898,0.227993319,0.210931486,-0.05918719,-0.13083037,0.023642665,-0.211771582,-0.87292949,-0.12637549,-0.020295361,-0.008957496,-0.052620538,-0.052812041,-0.062004994,2.527700363,0.042042704,-0.905244195,-0.103455909,-0.091352438,-0.087807767,-0.032249816,-0.367619486,-0.052597497,0
0.252756543,-0.069060456,0.070436247,10.41223075,0.091124804,0.026338413,0.074117616,6.992427064,-0.091267966,-0.008973446,0.053380698,19.71859576,0.642800108,0.074117616,-0.106169624,11.62777543,6.845236337,0.074117616,0.628312663,-0.212591555,0,0.069603612,0.520763881,0,0.005863819,11.16635586,-0.042240363,0.060964427,0.142518056,-0.129665274,0.628606334,-0.048592254,3.737501892,1.874303573,-0.046127889,-0.102351374,0.084391568,-0.011237749,0.1284457,12.5807508,-0.048634603,3.557206211,-0.268926189,-0.251268383,-0.026514575,10.54464216,-0.042331672,0.1831936,3.202192524,6.736875828,-0.062385822,-0.064574287,-0.052794927,-0.052956805,0.012135206,0.01448662,0.064671175,-0.756321003,-0.096529095,-0.088222861,0.536938802,-0.06217156,3.755273166,-0.058864412,0
0.07453863,-0.039056892,0.030781704,-0.161298821,0.027838548,0.026338413,-0.009669928,-0.160009475,-0.071663388,-0.022019527,-0.025396756,0.036325267,0.092351444,-0.009669928,-0.070115425,-0.105953479,-0.174017681,-0.009669928,0.094590527,0.490676777,0,-0.024667987,0.100720281,-0.022394558,-0.014317764,-0.079185172,-0.043057576,-0.170872642,0.727016223,-0.040339167,0.090651115,-0.042336985,-0.163076453,-0.10230962,-0.027516089,-0.082738172,-0.160410946,-0.018531158,0.287172943,-0.167165019,-0.045418358,0.312901969,-0.051081582,-0.136587012,-0.057705752,-0.231812052,-0.018449728,-0.004584017,0.300752133,-0.281553661,-0.046540897,-0.051967122,-0.054471377,-0.054451967,-0.029974432,0.203182176,0.04255568,-0.120720262,0.091811565,-0.092651283,-0.02718682,-0.04668017,-0.15797331,-0.05899182,0
0.052257037,-0.035748716,0.032778801,-0.166143748,0.031249019,0.026338413,-0.011730235,-0.202367387,-0.043147699,-0.023457984,-0.0280528,-0.040362619,0.052215533,-0.011730235,-0.068741883,-0.113942445,-0.215588883,-0.011730235,0.055521231,-0.173066961,-0.039699334,-0.026121045,0.051787988,-0.00818608,-0.013464768,-0.124155798,-0.042924056,-0.161559865,1.34857233,-0.050898516,0.054172241,-0.043116794,-0.103956066,-0.031984942,0.047770441,-0.054209938,-0.154107078,-0.022556649,0.859209966,-0.172555975,-0.045358291,0.094487272,-0.147826593,-0.128717602,-0.058557724,-0.190154387,-0.034222653,-0.017019005,0.10506352,-0.253728158,-0.042200759,-0.053635075,-0.054432331,-0.054480881,-0.071306735,0.883221983,0.036737404,-0.342383395,0.02037519,-0.088645183,-0.031900432,-0.051091739,-0.000312313,-0.05822921,0
